name,type,price,state,position,area
北京城建龙樾熙城,住宅,9500元/平,售罄,金牛-蜀西路66号（中海国际购物公园对面）,建面 65~83m²
鑫海天城,住宅,4800元/平,售罄,邛崃-318国道与拱辰路交汇处(壳牌加油站对面）,建面 81~93m²
北城映像,住宅,5000元/平,售罄,青白江-凤凰西七路28号,建面 77~95m²
凤凰1号,住宅,5000元/平,售罄,青白江-凤凰大道二段888号（凤凰湖公园正对面）,--
蓝光青城河谷国际度假区,住宅,8500元/平,售罄,都江堰-聚青路169号,--
凤凰名城,住宅,4500元/平,售罄,青白江-华金大道三段55号（大弯中学旁）,建面 78~79m²
希顿国际广场,写字楼,14000元/平,售罄,高新-天府大道666号,--
交大梦家,住宅,10500元/平,售罄,成华-长融东二路,--
绿岛筑,住宅,8800元/平,售罄,锦江-三圣乡白桦林路999号（成龙大道与银杏大道交汇处）,--
新希望锦官阁,住宅,15500元/平,售罄,锦江-静康路与静沙北路交汇处,建面 101~158m²
清凤时代城,商铺,60000元/平,售罄,高新-剑南大道中段(成都七中旁),--
东原晴天见,住宅,12000元/平,售罄,龙泉驿-洪河镇白鹤村6组,建面 90~94m²
银泰中心,住宅,45000元/平,售罄,高新-天府大道北段1199号（高新国际广场旁）,--
福泉中心,商铺,20000元/平,售罄,龙泉驿-鲸龙路（航天医院对面）,--
恒大望江华府,住宅,16000元/平,售罄,锦江-东大路下沙河铺街和大凉山路交界处（塔子山公园旁）,--
炎华置信花千集,住宅,15000元/平,售罄,金牛-一环路北二段北站西二路1号,--
蓝光雍锦园,住宅,260万/套,售罄,青羊-清源二路126号,--
