name,type,price,state,position,area
顺发堤香,住宅,价格待定,售罄,"萧山-萧山CBD核心板块、金城路以北,北临北塘河,东到金鸡路,西至城北中心小学",建面 172m²
富亿NEO中心,写字楼,价格待定,售罄,江干-机场路全福桥路交叉路口,--
中粮天悦大悦城,商铺,价格待定,售罄,拱墅-莫干山路与隐秀路交叉口,--
盈都君悦,住宅,价格待定,售罄,海宁市-高新区创智路西侧，栋梁路南,--
融创玖樟台,住宅,价格待定,售罄,江干-机场路融创玖樟台,--
滨江旭辉万家之星,住宅,价格待定,售罄,余杭-锦江路滨江旭辉万家之星,--
宋都东郡国际,别墅,价格待定,售罄,下沙-东至江涛路，西至海涛路，南至秀水街，北至凌云街,建面 230m²
金世纪运河丽园,住宅,价格待定,售罄,余杭-杭州市临平东湖北路,--
长龙领航城,住宅,价格待定,售罄,萧山-萧山博奥路（原青年路）与建设四路交汇处,--
新城香悦公馆,住宅,价格待定,售罄,萧山-萧山区金城路与通惠中路交叉口向东约300米,--
润和橙家,住宅,价格待定,售罄,海宁市-文汇北路润和橙家,--
和昌府,住宅,价格待定,售罄,余杭-杭州市古墩路与疏港公路交汇处向北700米,--
香港兴业耦园,住宅,价格待定,售罄,余杭-杭州文二西路转入荆长大道（五常小学旁）,--
海德公园,住宅,价格待定,售罄,余杭-东吴路与良运街交叉口,--
天鸿美和院,商业类,价格待定,售罄,富阳-富阳区银湖街道320国道美和院,--
沈半路灯具市场,写字楼,价格待定,售罄,拱墅-沈半路与湖州街交叉口,--
原禾大厦,商铺,价格待定,售罄,余杭-良渚街道古墩路以西,--
宋都丽郡国际,住宅,价格待定,售罄,萧山-大江东 义蓬街道 艮山东路延伸段与义蓬中路交汇处,--
金街美地,商铺,价格待定,售罄,西湖-之江杭州市320国道与杭富路交叉口,--
江湾城,住宅,价格待定,售罄,萧山-杭州市萧山区时代大道上东方文化园向南1.5公里,--
九龙湾,别墅,价格待定,售罄,淳安-淳安县阳光路延伸段与05省道交叉口西北侧,--
浙商国际中心,商铺,价格待定,售罄,江干-机场路和南都路交岔口,--
玉兰花园,住宅,价格待定,售罄,淳安-千岛湖镇环湖北路565号,--
宋都晨光国际,商铺,价格待定,售罄,下沙-东至25号大街，西至23号大街，南至16号大街,--
太平洋银座,写字楼,价格待定,售罄,江干-东宁路东港嘉苑对面（火车东站东广场北侧）,--
华润万象汇,写字楼,350万/套,售罄,萧山-市心路与金城路交叉口,--
元成时代中心,商铺,价格待定,售罄,下沙-下沙元成路与金乔街交汇处,--
赞成中心,写字楼,价格待定,售罄,上城-钱江新城之江路与飞云江路交叉口西北部,--
银泰海威国际,写字楼,价格待定,售罄,滨江-闻涛路以南，秋水路以北，江虹路以西，规划支路以东,--
山水国际,商铺,300万/套,售罄,富阳-鹿山街道江城路398号,--
崇贤上亿广场,商铺,价格待定,售罄,余杭-杭州市余杭区崇贤街道崇杭街与塘康路交叉口,--
阳光城翡丽海岸,住宅,价格待定,售罄,富阳-富阳江滨东大道，南沿富春江，北靠黄公望国家森林公园,--
滨江金茂府,住宅,价格待定,售罄,滨江-滨盛路与西兴路交界,--
祥生钱塘新语,住宅,价格待定,售罄,下沙-海宁市农发区启潮路72号,建面 82m²
旺君国际,写字楼,价格待定,售罄,西湖-杭州市古墩路1359-3号,--
旭辉滨江东方悦府,住宅,价格待定,售罄,萧山-萧山湘西路与西兴路交叉口东侧,--
碧桂园深蓝国际,商业类,价格待定,售罄,萧山-博奥路与利一路交叉口（奥体中心东侧）,--
新城湾上风华,住宅,价格待定,售罄,江干-华鹤街与天山路交叉口西侧,--
中铁逸都,住宅,价格待定,售罄,余杭-临平北沙西路与荷花路交叉口,--
江南国际丝绸城,商业类,价格待定,售罄,余杭-余杭区临平大道733号轻纺原料市场3号楼A区,--
越秀维多利中心,写字楼,价格待定,售罄,江干-杭州之江东路与御道路交汇处,--
中豪国际,写字楼,价格待定,售罄,江干-新塘路与环站东路交汇处,--
公望澜山,住宅,价格待定,售罄,富阳-富阳区东洲街道万科公望,--
东方铭楼,商业类,价格待定,售罄,下沙-金沙大道281号,--
中赢金城里,写字楼,价格待定,售罄,萧山-金城路与青年路交汇处西北角,--
滨江新城东方名府,住宅,价格待定,售罄,萧山-建设二路17号,--
金隅空港公馆,商业类,价格待定,售罄,下沙-下沙经济技术开发区24号大街与19号交汇处,--
融创金成未来海,住宅,价格待定,售罄,余杭-文二西路绿汀路以南，和睦湿地旁,--
金岸提香,别墅,价格待定,售罄,余杭-余杭天目山西路中泰路口（绿城桃花源旁边）,--
钱江之江新天地,商业类,价格待定,售罄,西湖-西湖区转塘街道科海路市委党校旁,--
四维金座,商业类,价格待定,售罄,余杭-崇贤街道四维村拱康路888号,--
富春硅谷,写字楼,价格待定,售罄,富阳-九龙大道398号,--
融信蓝孔雀,商铺,价格待定,售罄,拱墅-学院北路，学院路的延伸段，蓝孔雀综合体内,--
通策状元府,别墅,520万/套,售罄,临安-临安市锦北街道大学路1929号,建面 297m²
临平西子国际,写字楼,价格待定,售罄,余杭-余杭临平新城迎宾路南苑街交汇西北角,--
融信萧山公馆,住宅,价格待定,售罄,萧山-市心中路融信萧山公馆,--
交投绿城明珠国际,写字楼,价格待定,售罄,江干-钱江新城五星路198号（五星路和市民街交叉口,--
通球香樟雅苑,住宅,价格待定,售罄,诸暨市-诸暨市望云路165号,建面 107m²
广厦天都城天漾滨沁公寓,住宅,价格待定,售罄,余杭-杭州市余杭区星桥镇场环路与天都路交叉口,--
西溪曼哈顿,商业类,价格待定,售罄,余杭-杭州市余杭区高教路192号,--
祥生云浦新语,住宅,价格待定,售罄,西湖-之江国家旅游度假区科海路与周二路交叉口,--
富春新天地,商业类,80万/套,售罄,富阳-富阳市迎宾北路155号,--
保利融信大国璟,住宅,价格待定,售罄,萧山-市心北路与建设一路交汇处东侧200米,--
融信江南学府,住宅,价格待定,售罄,萧山-博学路与通惠路交叉口,建面 143m²
西湖公馆,商业类,价格待定,售罄,西湖-珊瑚沙路49号,--
华城书香美地,住宅,价格待定,售罄,诸暨市-绍兴市诸暨市暨阳街道东三路,--
阳光城君悦龙山,住宅,价格待定,售罄,上虞区-上虞区阴山路与龙虎山路交叉口,--
远洋招商上塘宸章,住宅,价格待定,售罄,拱墅-储鑫路和科祥路交叉口,--
鼎和金座,商业类,价格待定,售罄,余杭-星光路与临东路交叉口向东300米,--
旭辉珺悦府,住宅,价格待定,售罄,萧山-萧然西路与潘水路交汇处东南角,建面 110~125m²
悦青蓝,住宅,价格待定,售罄,余杭-黄家路东100米,--
禹洲滨之江,住宅,价格待定,售罄,西湖-枫桦东路与梧桐路口,建面 89~125m²
万科劝学里,住宅,价格待定,售罄,余杭-余杭良渚东西大道北、风情大道西,建面 89~110m²
龙湖天钜,住宅,价格待定,售罄,萧山-育才北路与博学路交叉口往东100米,--
诸暨联想科技城,商业类,价格待定,售罄,诸暨市-绍兴市诸暨市商城路与欢乐世界路交叉口,--
景瑞阳光城法兰公园,住宅,价格待定,售罄,余杭-余杭区临平天荷路与荷花路交界处,--
首开杭州金茂府,住宅,价格待定,售罄,拱墅-学院北路与隐秀路交叉口向西200米,--
中南樾府,住宅,价格待定,售罄,余杭-文一西路与绿汀路交叉口,--
绿城桃李春风,别墅,价格待定,售罄,临安-文一西路以西，青山湖科技大道,--
融信公馆arc,住宅,价格待定,售罄,拱墅-学院北路与隐秀路交汇处,--
西房拱宸外滩,住宅,价格待定,售罄,余杭-崇贤街道崇杭街与崇昌路交叉口西南角,--
